,id_formation,formation,labels,matchResult
0,004ed741426633f14e3e8b5b_442,442,0,½Â
1,004ed741426633f14e3e8b5b_442,442,0,ÆÐ
2,004ed741426633f14e3e8b5b_442,442,0,¹«
3,004ed741426633f14e3e8b5b_442,442,0,ÆÐ
4,004ed741426633f14e3e8b5b_442,442,0,½Â
5,004ed741426633f14e3e8b5b_442,442,0,¹«
6,004ed741426633f14e3e8b5b_442,442,0,½Â
7,004ed741426633f14e3e8b5b_442,442,0,ÆÐ
8,004ed741426633f14e3e8b5b_442,442,0,ÆÐ
9,004ed741426633f14e3e8b5b_442,442,0,¹«
10,009357e613446985dfd18622_451,451,1,ÆÐ
11,009357e613446985dfd18622_451,451,1,ÆÐ
12,009357e613446985dfd18622_451,451,1,½Â
13,009357e613446985dfd18622_451,451,1,ÆÐ
14,009357e613446985dfd18622_451,451,1,¹«
15,009357e613446985dfd18622_451,451,1,ÆÐ
16,009357e613446985dfd18622_451,451,1,½Â
17,009357e613446985dfd18622_451,451,1,ÆÐ
18,009357e613446985dfd18622_451,451,1,½Â
19,009357e613446985dfd18622_451,451,1,ÆÐ
20,009357e613446985dfd18622_451,451,1,½Â
21,009357e613446985dfd18622_451,451,1,ÆÐ
22,009357e613446985dfd18622_451,451,1,¹«
23,009357e613446985dfd18622_451,451,1,¹«
24,009357e613446985dfd18622_451,451,1,¹«
25,009357e613446985dfd18622_451,451,1,¹«
26,00c0fec278956d51bb63a3a2_523,523,2,¹«
27,00c0fec278956d51bb63a3a2_523,523,2,¹«
28,00c0fec278956d51bb63a3a2_523,523,2,ÆÐ
29,00c0fec278956d51bb63a3a2_523,523,2,ÆÐ
30,00c0fec278956d51bb63a3a2_523,523,2,½Â
31,00c0fec278956d51bb63a3a2_523,523,2,½Â
32,00c0fec278956d51bb63a3a2_523,523,2,½Â
33,00c0fec278956d51bb63a3a2_523,523,2,½Â
34,00c0fec278956d51bb63a3a2_523,523,2,½Â
35,00c0fec278956d51bb63a3a2_523,523,2,½Â
36,00c0fec278956d51bb63a3a2_523,523,2,½Â
37,00c0fec278956d51bb63a3a2_523,523,2,ÆÐ
38,00c0fec278956d51bb63a3a2_523,523,2,½Â
39,00c0fec278956d51bb63a3a2_523,523,2,½Â
40,00c0fec278956d51bb63a3a2_523,523,2,½Â
41,01247880cf81e161d85bf2f3_523,523,1,½Â
42,01247880cf81e161d85bf2f3_523,523,1,ÆÐ
43,01247880cf81e161d85bf2f3_523,523,1,ÆÐ
44,01247880cf81e161d85bf2f3_523,523,1,½Â
45,01247880cf81e161d85bf2f3_523,523,1,ÆÐ
46,01247880cf81e161d85bf2f3_523,523,1,¹«
47,01247880cf81e161d85bf2f3_523,523,1,½Â
48,01247880cf81e161d85bf2f3_523,523,1,¹«
49,01247880cf81e161d85bf2f3_523,523,1,¹«
50,01247880cf81e161d85bf2f3_523,523,1,½Â
51,01247880cf81e161d85bf2f3_523,523,1,½Â
52,014c6e8a031b7941ee2f9b24_433,433,2,¹«
53,014c6e8a031b7941ee2f9b24_433,433,2,ÆÐ
54,014c6e8a031b7941ee2f9b24_433,433,2,ÆÐ
55,014c6e8a031b7941ee2f9b24_433,433,2,ÆÐ
56,014c6e8a031b7941ee2f9b24_433,433,2,½Â
57,014c6e8a031b7941ee2f9b24_433,433,2,¹«
58,014c6e8a031b7941ee2f9b24_433,433,2,¹«
59,014c6e8a031b7941ee2f9b24_433,433,2,ÆÐ
60,014c6e8a031b7941ee2f9b24_433,433,2,½Â
61,014c6e8a031b7941ee2f9b24_433,433,2,½Â
62,014c6e8a031b7941ee2f9b24_433,433,2,ÆÐ
63,014c6e8a031b7941ee2f9b24_433,433,2,½Â
64,014c6e8a031b7941ee2f9b24_433,433,2,½Â
65,014c6e8a031b7941ee2f9b24_433,433,2,½Â
66,014c6e8a031b7941ee2f9b24_433,433,2,¹«
67,014c6e8a031b7941ee2f9b24_433,433,2,½Â
68,01628f003c8866e44c75616b_433,433,0,ÆÐ
69,01628f003c8866e44c75616b_433,433,0,¹«
70,01628f003c8866e44c75616b_433,433,0,½Â
71,01628f003c8866e44c75616b_433,433,0,ÆÐ
72,01628f003c8866e44c75616b_433,433,0,½Â
73,01628f003c8866e44c75616b_433,433,0,¹«
74,01628f003c8866e44c75616b_433,433,0,ÆÐ
75,01628f003c8866e44c75616b_433,433,0,ÆÐ
76,01628f003c8866e44c75616b_433,433,0,½Â
77,01628f003c8866e44c75616b_433,433,0,½Â
78,01628f003c8866e44c75616b_433,433,0,ÆÐ
79,01628f003c8866e44c75616b_433,433,0,ÆÐ
80,01628f003c8866e44c75616b_433,433,0,ÆÐ
81,01628f003c8866e44c75616b_433,433,0,½Â
82,01628f003c8866e44c75616b_433,433,0,ÆÐ
83,01628f003c8866e44c75616b_433,433,0,½Â
84,01647794c2adebb373b887d1_451,451,0,ÆÐ
85,01647794c2adebb373b887d1_451,451,0,½Â
86,01647794c2adebb373b887d1_451,451,0,¹«
87,01647794c2adebb373b887d1_451,451,0,½Â
88,01647794c2adebb373b887d1_451,451,0,ÆÐ
89,01647794c2adebb373b887d1_451,451,0,½Â
90,01647794c2adebb373b887d1_451,451,0,½Â
91,01647794c2adebb373b887d1_451,451,0,ÆÐ
92,01647794c2adebb373b887d1_451,451,0,½Â
93,01647794c2adebb373b887d1_451,451,0,½Â
94,01647794c2adebb373b887d1_451,451,0,ÆÐ
95,01647794c2adebb373b887d1_451,451,0,ÆÐ
96,01647794c2adebb373b887d1_451,451,0,ÆÐ
97,01647794c2adebb373b887d1_451,451,0,ÆÐ
98,01647794c2adebb373b887d1_451,451,0,ÆÐ
99,0166bfc57bdaaf3920c79a87_451,451,1,½Â
100,0166bfc57bdaaf3920c79a87_451,451,1,ÆÐ
101,0166bfc57bdaaf3920c79a87_451,451,1,½Â
102,0166bfc57bdaaf3920c79a87_451,451,1,ÆÐ
103,0166bfc57bdaaf3920c79a87_451,451,1,ÆÐ
104,0166bfc57bdaaf3920c79a87_451,451,1,½Â
105,0166bfc57bdaaf3920c79a87_451,451,1,½Â
106,0166bfc57bdaaf3920c79a87_451,451,1,¹«
107,0166bfc57bdaaf3920c79a87_451,451,1,ÆÐ
108,0166bfc57bdaaf3920c79a87_451,451,1,½Â
109,0166bfc57bdaaf3920c79a87_451,451,1,½Â
110,01e0e14930e5296dc9a3a946_523,523,1,¹«
111,01e0e14930e5296dc9a3a946_523,523,1,½Â
112,01e0e14930e5296dc9a3a946_523,523,1,ÆÐ
113,01e0e14930e5296dc9a3a946_523,523,1,ÆÐ
114,01e0e14930e5296dc9a3a946_523,523,1,ÆÐ
115,01e0e14930e5296dc9a3a946_523,523,1,½Â
116,01e0e14930e5296dc9a3a946_523,523,1,ÆÐ
117,01e0e14930e5296dc9a3a946_523,523,1,¹«
118,01e0e14930e5296dc9a3a946_523,523,1,ÆÐ
119,01e0e14930e5296dc9a3a946_523,523,1,½Â
120,01e0e14930e5296dc9a3a946_523,523,1,ÆÐ
121,02025276460bcb6eceedf2ab_433,433,1,ÆÐ
122,02025276460bcb6eceedf2ab_433,433,1,½Â
123,02025276460bcb6eceedf2ab_433,433,1,ÆÐ
124,02025276460bcb6eceedf2ab_433,433,1,½Â
125,02025276460bcb6eceedf2ab_433,433,1,½Â
126,02025276460bcb6eceedf2ab_433,433,1,¹«
127,02025276460bcb6eceedf2ab_433,433,1,½Â
128,02025276460bcb6eceedf2ab_433,433,1,½Â
129,02025276460bcb6eceedf2ab_433,433,1,¹«
130,02025276460bcb6eceedf2ab_433,433,1,¹«
131,02233589bb95c108579fe2b6_424,424,2,½Â
132,02233589bb95c108579fe2b6_424,424,2,¹«
133,02233589bb95c108579fe2b6_424,424,2,ÆÐ
134,02233589bb95c108579fe2b6_424,424,2,¹«
135,02233589bb95c108579fe2b6_424,424,2,½Â
136,02233589bb95c108579fe2b6_424,424,2,ÆÐ
137,02233589bb95c108579fe2b6_424,424,2,ÆÐ
138,02233589bb95c108579fe2b6_424,424,2,ÆÐ
139,02233589bb95c108579fe2b6_424,424,2,¹«
140,02233589bb95c108579fe2b6_424,424,2,ÆÐ
141,02233589bb95c108579fe2b6_424,424,2,½Â
142,02233589bb95c108579fe2b6_424,424,2,½Â
143,02233589bb95c108579fe2b6_424,424,2,¹«
144,0229505dce660ba3df8765c0_442,442,1,ÆÐ
145,0229505dce660ba3df8765c0_442,442,1,ÆÐ
146,0229505dce660ba3df8765c0_442,442,1,½Â
147,0229505dce660ba3df8765c0_442,442,1,ÆÐ
148,0229505dce660ba3df8765c0_442,442,1,½Â
149,0229505dce660ba3df8765c0_442,442,1,ÆÐ
150,0229505dce660ba3df8765c0_442,442,1,½Â
151,0229505dce660ba3df8765c0_442,442,1,ÆÐ
152,0229505dce660ba3df8765c0_442,442,1,½Â
153,0229505dce660ba3df8765c0_442,442,1,½Â
154,0229505dce660ba3df8765c0_442,442,1,¹«
155,0229505dce660ba3df8765c0_442,442,1,½Â
156,0229505dce660ba3df8765c0_442,442,1,½Â
157,0229505dce660ba3df8765c0_442,442,1,¹«
158,0229505dce660ba3df8765c0_442,442,1,ÆÐ
159,0229505dce660ba3df8765c0_442,442,1,½Â
160,0229505dce660ba3df8765c0_442,442,1,¹«
161,0229505dce660ba3df8765c0_442,442,1,ÆÐ
162,0298d33fb18457e4f8116c74_451,451,1,½Â
163,0298d33fb18457e4f8116c74_451,451,1,¹«
164,0298d33fb18457e4f8116c74_451,451,1,½Â
165,0298d33fb18457e4f8116c74_451,451,1,ÆÐ
166,0298d33fb18457e4f8116c74_451,451,1,½Â
167,0298d33fb18457e4f8116c74_451,451,1,¹«
168,0298d33fb18457e4f8116c74_451,451,1,¹«
169,0298d33fb18457e4f8116c74_451,451,1,ÆÐ
170,0298d33fb18457e4f8116c74_451,451,1,¹«
171,0298d33fb18457e4f8116c74_451,451,1,ÆÐ
172,0298d33fb18457e4f8116c74_451,451,1,½Â
173,0298d33fb18457e4f8116c74_451,451,1,½Â
174,0298d33fb18457e4f8116c74_451,451,1,¹«
175,0298d33fb18457e4f8116c74_451,451,1,¹«
176,0298d33fb18457e4f8116c74_451,451,1,½Â
177,02ced65ad914912727bfd6f6_451,451,1,¹«
178,02ced65ad914912727bfd6f6_451,451,1,ÆÐ
179,02ced65ad914912727bfd6f6_451,451,1,¹«
180,02ced65ad914912727bfd6f6_451,451,1,ÆÐ
181,02ced65ad914912727bfd6f6_451,451,1,½Â
182,02ced65ad914912727bfd6f6_451,451,1,½Â
183,02ced65ad914912727bfd6f6_451,451,1,ÆÐ
184,02ced65ad914912727bfd6f6_451,451,1,½Â
185,02ced65ad914912727bfd6f6_451,451,1,½Â
186,02ced65ad914912727bfd6f6_451,451,1,¹«
187,02ced65ad914912727bfd6f6_451,451,1,½Â
188,02ced65ad914912727bfd6f6_451,451,1,½Â
189,02ced65ad914912727bfd6f6_451,451,1,ÆÐ
190,02ced65ad914912727bfd6f6_451,451,1,ÆÐ
191,031e4e4a89148b495a860d6a_451,451,0,¹«
192,031e4e4a89148b495a860d6a_451,451,0,¹«
193,031e4e4a89148b495a860d6a_451,451,0,ÆÐ
194,031e4e4a89148b495a860d6a_451,451,0,ÆÐ
195,031e4e4a89148b495a860d6a_451,451,0,ÆÐ
196,031e4e4a89148b495a860d6a_451,451,0,ÆÐ
197,031e4e4a89148b495a860d6a_451,451,0,¹«
198,031e4e4a89148b495a860d6a_451,451,0,ÆÐ
199,031e4e4a89148b495a860d6a_451,451,0,½Â
200,031e4e4a89148b495a860d6a_451,451,0,¹«
201,031e4e4a89148b495a860d6a_451,451,0,ÆÐ
202,031e4e4a89148b495a860d6a_451,451,0,ÆÐ
203,031e4e4a89148b495a860d6a_451,451,0,½Â
204,031e4e4a89148b495a860d6a_451,451,0,½Â
205,0369fd531539d411ff55f6fa_523,523,1,¹«
206,0369fd531539d411ff55f6fa_523,523,1,ÆÐ
207,0369fd531539d411ff55f6fa_523,523,1,½Â
208,0369fd531539d411ff55f6fa_523,523,1,ÆÐ
209,0369fd531539d411ff55f6fa_523,523,1,¹«
210,0369fd531539d411ff55f6fa_523,523,1,¹«
211,0369fd531539d411ff55f6fa_523,523,1,½Â
212,0369fd531539d411ff55f6fa_523,523,1,ÆÐ
213,0369fd531539d411ff55f6fa_523,523,1,¹«
214,0369fd531539d411ff55f6fa_523,523,1,¹«
215,0369fd531539d411ff55f6fa_523,523,1,ÆÐ
216,0369fd531539d411ff55f6fa_523,523,1,ÆÐ
217,0369fd531539d411ff55f6fa_523,523,1,½Â
218,03be9d2519fca54886db113f_451,451,0,½Â
219,03be9d2519fca54886db113f_451,451,0,ÆÐ
220,03be9d2519fca54886db113f_451,451,0,½Â
221,03be9d2519fca54886db113f_451,451,0,ÆÐ
222,03be9d2519fca54886db113f_451,451,0,½Â
223,03be9d2519fca54886db113f_451,451,0,ÆÐ
224,03be9d2519fca54886db113f_451,451,0,ÆÐ
225,03be9d2519fca54886db113f_451,451,0,ÆÐ
226,03be9d2519fca54886db113f_451,451,0,¹«
227,03be9d2519fca54886db113f_451,451,0,½Â
228,03be9d2519fca54886db113f_451,451,0,ÆÐ
229,03be9d2519fca54886db113f_451,451,0,½Â
230,03be9d2519fca54886db113f_451,451,0,ÆÐ
231,03be9d2519fca54886db113f_451,451,0,¹«
232,03be9d2519fca54886db113f_451,451,0,¹«
233,03be9d2519fca54886db113f_451,451,0,ÆÐ
234,03e5185ad859cc3345e75ed2_433,433,2,¹«
235,03e5185ad859cc3345e75ed2_433,433,2,ÆÐ
236,03e5185ad859cc3345e75ed2_433,433,2,½Â
237,03e5185ad859cc3345e75ed2_433,433,2,½Â
238,03e5185ad859cc3345e75ed2_433,433,2,½Â
239,03e5185ad859cc3345e75ed2_433,433,2,ÆÐ
240,03e5185ad859cc3345e75ed2_433,433,2,½Â
241,03e5185ad859cc3345e75ed2_433,433,2,¹«
242,03e5185ad859cc3345e75ed2_433,433,2,½Â
243,03e5185ad859cc3345e75ed2_433,433,2,½Â
244,03e5185ad859cc3345e75ed2_433,433,2,ÆÐ
245,03e5185ad859cc3345e75ed2_433,433,2,½Â
246,03e5185ad859cc3345e75ed2_433,433,2,¹«
247,03e5185ad859cc3345e75ed2_433,433,2,¹«
248,03e5185ad859cc3345e75ed2_433,433,2,ÆÐ
249,03e5185ad859cc3345e75ed2_433,433,2,ÆÐ
250,03e5185ad859cc3345e75ed2_433,433,2,ÆÐ
251,03e5185ad859cc3345e75ed2_433,433,2,ÆÐ
252,04384c2120cad424cf6dc6eb_433,433,2,½Â
253,04384c2120cad424cf6dc6eb_433,433,2,½Â
254,04384c2120cad424cf6dc6eb_433,433,2,¹«
255,04384c2120cad424cf6dc6eb_433,433,2,¹«
256,04384c2120cad424cf6dc6eb_433,433,2,½Â
257,04384c2120cad424cf6dc6eb_433,433,2,ÆÐ
258,04384c2120cad424cf6dc6eb_433,433,2,½Â
259,04384c2120cad424cf6dc6eb_433,433,2,½Â
260,04384c2120cad424cf6dc6eb_433,433,2,ÆÐ
261,04384c2120cad424cf6dc6eb_433,433,2,ÆÐ
262,04384c2120cad424cf6dc6eb_433,433,2,ÆÐ
263,04384c2120cad424cf6dc6eb_433,433,2,ÆÐ
264,045db93bdbbca613b783b8f5_451,451,0,ÆÐ
265,045db93bdbbca613b783b8f5_451,451,0,¹«
266,045db93bdbbca613b783b8f5_451,451,0,ÆÐ
267,045db93bdbbca613b783b8f5_451,451,0,ÆÐ
268,045db93bdbbca613b783b8f5_451,451,0,½Â
269,045db93bdbbca613b783b8f5_451,451,0,½Â
270,045db93bdbbca613b783b8f5_451,451,0,½Â
271,045db93bdbbca613b783b8f5_451,451,0,ÆÐ
272,045db93bdbbca613b783b8f5_451,451,0,½Â
273,045db93bdbbca613b783b8f5_451,451,0,½Â
274,045db93bdbbca613b783b8f5_451,451,0,ÆÐ
275,045db93bdbbca613b783b8f5_451,451,0,½Â
276,045db93bdbbca613b783b8f5_451,451,0,ÆÐ
277,045db93bdbbca613b783b8f5_451,451,0,½Â
278,045db93bdbbca613b783b8f5_451,451,0,ÆÐ
279,045db93bdbbca613b783b8f5_451,451,0,¹«
280,045db93bdbbca613b783b8f5_451,451,0,½Â
281,04bef7cfc3087117f4e912f7_523,523,1,¹«
282,04bef7cfc3087117f4e912f7_523,523,1,¹«
283,04bef7cfc3087117f4e912f7_523,523,1,½Â
284,04bef7cfc3087117f4e912f7_523,523,1,ÆÐ
285,04bef7cfc3087117f4e912f7_523,523,1,ÆÐ
286,04bef7cfc3087117f4e912f7_523,523,1,¹«
287,04bef7cfc3087117f4e912f7_523,523,1,¹«
288,04bef7cfc3087117f4e912f7_523,523,1,ÆÐ
289,04bef7cfc3087117f4e912f7_523,523,1,½Â
290,04bef7cfc3087117f4e912f7_523,523,1,ÆÐ
291,04bef7cfc3087117f4e912f7_523,523,1,ÆÐ
292,04bef7cfc3087117f4e912f7_523,523,1,¹«
293,04bef7cfc3087117f4e912f7_523,523,1,ÆÐ
294,04bef7cfc3087117f4e912f7_523,523,1,ÆÐ
295,04bef7cfc3087117f4e912f7_523,523,1,¹«
296,04dcaa25373db086f773391d_424,424,1,ÆÐ
297,04dcaa25373db086f773391d_424,424,1,¹«
298,04dcaa25373db086f773391d_424,424,1,½Â
299,04dcaa25373db086f773391d_424,424,1,½Â
300,04dcaa25373db086f773391d_424,424,1,¹«
301,04dcaa25373db086f773391d_424,424,1,ÆÐ
302,04dcaa25373db086f773391d_424,424,1,ÆÐ
303,04dcaa25373db086f773391d_424,424,1,½Â
304,04dcaa25373db086f773391d_424,424,1,½Â
305,04dcaa25373db086f773391d_424,424,1,¹«
306,04e3912bbda84d46f95c594a_532,532,1,¹«
307,04e3912bbda84d46f95c594a_532,532,1,ÆÐ
308,04e3912bbda84d46f95c594a_532,532,1,ÆÐ
309,04e3912bbda84d46f95c594a_532,532,1,½Â
310,04e3912bbda84d46f95c594a_532,532,1,½Â
311,04e3912bbda84d46f95c594a_532,532,1,½Â
312,04e3912bbda84d46f95c594a_532,532,1,ÆÐ
313,04e3912bbda84d46f95c594a_532,532,1,½Â
314,04e3912bbda84d46f95c594a_532,532,1,¹«
315,04e3912bbda84d46f95c594a_532,532,1,½Â
316,04e3912bbda84d46f95c594a_532,532,1,¹«
317,04e3912bbda84d46f95c594a_532,532,1,½Â
318,04e3912bbda84d46f95c594a_532,532,1,ÆÐ
319,04e3912bbda84d46f95c594a_532,532,1,½Â
320,04e3912bbda84d46f95c594a_532,532,1,¹«
321,04e3912bbda84d46f95c594a_532,532,1,ÆÐ
322,04e3912bbda84d46f95c594a_532,532,1,ÆÐ
323,05315fe75aa29892cbf8f32d_433,433,2,¹«
324,05315fe75aa29892cbf8f32d_433,433,2,½Â
325,05315fe75aa29892cbf8f32d_433,433,2,½Â
326,05315fe75aa29892cbf8f32d_433,433,2,½Â
327,05315fe75aa29892cbf8f32d_433,433,2,½Â
328,05315fe75aa29892cbf8f32d_433,433,2,½Â
329,05315fe75aa29892cbf8f32d_433,433,2,ÆÐ
330,05315fe75aa29892cbf8f32d_433,433,2,½Â
331,05315fe75aa29892cbf8f32d_433,433,2,ÆÐ
332,05315fe75aa29892cbf8f32d_433,433,2,ÆÐ
333,05315fe75aa29892cbf8f32d_433,433,2,½Â
334,05315fe75aa29892cbf8f32d_433,433,2,½Â
335,05bbf3cd27473c147507852a_451,451,1,¹«
336,05bbf3cd27473c147507852a_451,451,1,½Â
337,05bbf3cd27473c147507852a_451,451,1,½Â
338,05bbf3cd27473c147507852a_451,451,1,¹«
339,05bbf3cd27473c147507852a_451,451,1,ÆÐ
340,05bbf3cd27473c147507852a_451,451,1,¹«
341,05bbf3cd27473c147507852a_451,451,1,ÆÐ
342,05bbf3cd27473c147507852a_451,451,1,¹«
343,05bbf3cd27473c147507852a_451,451,1,ÆÐ
344,05bbf3cd27473c147507852a_451,451,1,½Â
345,05bbf3cd27473c147507852a_451,451,1,½Â
346,05bbf3cd27473c147507852a_451,451,1,¹«
347,05bbf3cd27473c147507852a_451,451,1,ÆÐ
348,05bbf3cd27473c147507852a_451,451,1,ÆÐ
349,05bbf3cd27473c147507852a_451,451,1,½Â
350,05f61091ed46a4fed0f39a1b_442,442,0,ÆÐ
351,05f61091ed46a4fed0f39a1b_442,442,0,½Â
352,05f61091ed46a4fed0f39a1b_442,442,0,½Â
353,05f61091ed46a4fed0f39a1b_442,442,0,½Â
354,05f61091ed46a4fed0f39a1b_442,442,0,½Â
355,05f61091ed46a4fed0f39a1b_442,442,0,ÆÐ
356,05f61091ed46a4fed0f39a1b_442,442,0,ÆÐ
357,05f61091ed46a4fed0f39a1b_442,442,0,ÆÐ
358,05f61091ed46a4fed0f39a1b_442,442,0,ÆÐ
359,05f61091ed46a4fed0f39a1b_442,442,0,ÆÐ
360,05f61091ed46a4fed0f39a1b_442,442,0,ÆÐ
361,05f61091ed46a4fed0f39a1b_442,442,0,½Â
362,05f61091ed46a4fed0f39a1b_442,442,0,ÆÐ
363,05f61091ed46a4fed0f39a1b_442,442,0,½Â
364,05f61091ed46a4fed0f39a1b_442,442,0,ÆÐ
365,05f61091ed46a4fed0f39a1b_442,442,0,½Â
366,0616f187c8f4b683d3a07811_451,451,2,ÆÐ
367,0616f187c8f4b683d3a07811_451,451,2,½Â
368,0616f187c8f4b683d3a07811_451,451,2,ÆÐ
369,0616f187c8f4b683d3a07811_451,451,2,½Â
370,0616f187c8f4b683d3a07811_451,451,2,½Â
371,0616f187c8f4b683d3a07811_451,451,2,ÆÐ
372,0616f187c8f4b683d3a07811_451,451,2,½Â
373,0616f187c8f4b683d3a07811_451,451,2,½Â
374,0616f187c8f4b683d3a07811_451,451,2,½Â
375,0616f187c8f4b683d3a07811_451,451,2,¹«
376,0616f187c8f4b683d3a07811_451,451,2,½Â
377,0616f187c8f4b683d3a07811_451,451,2,½Â
378,0616f187c8f4b683d3a07811_451,451,2,ÆÐ
379,0616f187c8f4b683d3a07811_451,451,2,½Â
380,0616f187c8f4b683d3a07811_451,451,2,ÆÐ
381,0616f187c8f4b683d3a07811_451,451,2,ÆÐ
382,06ba2d956930d270be66402e_451,451,2,ÆÐ
383,06ba2d956930d270be66402e_451,451,2,ÆÐ
384,06ba2d956930d270be66402e_451,451,2,ÆÐ
385,06ba2d956930d270be66402e_451,451,2,ÆÐ
386,06ba2d956930d270be66402e_451,451,2,¹«
387,06ba2d956930d270be66402e_451,451,2,½Â
388,06ba2d956930d270be66402e_451,451,2,ÆÐ
389,06ba2d956930d270be66402e_451,451,2,½Â
390,06ba2d956930d270be66402e_451,451,2,½Â
391,06ba2d956930d270be66402e_451,451,2,½Â
392,06ba2d956930d270be66402e_451,451,2,½Â
393,06ba2d956930d270be66402e_451,451,2,ÆÐ
394,06ba2d956930d270be66402e_451,451,2,ÆÐ
395,06ba2d956930d270be66402e_451,451,2,½Â
396,06ba2d956930d270be66402e_451,451,2,ÆÐ
397,06ba2d956930d270be66402e_451,451,2,¹«
398,06bba397573736c41be7ccd5_433,433,2,½Â
399,06bba397573736c41be7ccd5_433,433,2,ÆÐ
400,06bba397573736c41be7ccd5_433,433,2,¹«
401,06bba397573736c41be7ccd5_433,433,2,½Â
402,06bba397573736c41be7ccd5_433,433,2,½Â
403,06bba397573736c41be7ccd5_433,433,2,½Â
404,06bba397573736c41be7ccd5_433,433,2,¹«
405,06bba397573736c41be7ccd5_433,433,2,ÆÐ
406,06bba397573736c41be7ccd5_433,433,2,ÆÐ
407,06bba397573736c41be7ccd5_433,433,2,ÆÐ
408,06bba397573736c41be7ccd5_433,433,2,ÆÐ
409,06bba397573736c41be7ccd5_433,433,2,ÆÐ
410,06bba397573736c41be7ccd5_433,433,2,¹«
411,06bba397573736c41be7ccd5_433,433,2,½Â
412,06c9201fc87cc36f7ba17f7c_433,433,2,ÆÐ
413,06c9201fc87cc36f7ba17f7c_433,433,2,½Â
414,06c9201fc87cc36f7ba17f7c_433,433,2,½Â
415,06c9201fc87cc36f7ba17f7c_433,433,2,½Â
416,06c9201fc87cc36f7ba17f7c_433,433,2,ÆÐ
417,06c9201fc87cc36f7ba17f7c_433,433,2,ÆÐ
418,06c9201fc87cc36f7ba17f7c_433,433,2,¹«
419,06c9201fc87cc36f7ba17f7c_433,433,2,¹«
420,06c9201fc87cc36f7ba17f7c_433,433,2,ÆÐ
421,06c9201fc87cc36f7ba17f7c_433,433,2,½Â
422,06c9201fc87cc36f7ba17f7c_433,433,2,½Â
423,06c9201fc87cc36f7ba17f7c_433,433,2,½Â
424,06c9201fc87cc36f7ba17f7c_433,433,2,¹«
425,06f88725875c0b436499436b_451,451,2,¹«
426,06f88725875c0b436499436b_451,451,2,ÆÐ
427,06f88725875c0b436499436b_451,451,2,¹«
428,06f88725875c0b436499436b_451,451,2,ÆÐ
429,06f88725875c0b436499436b_451,451,2,¹«
430,06f88725875c0b436499436b_451,451,2,½Â
431,06f88725875c0b436499436b_451,451,2,½Â
432,06f88725875c0b436499436b_451,451,2,ÆÐ
433,06f88725875c0b436499436b_451,451,2,½Â
434,06f88725875c0b436499436b_451,451,2,¹«
435,06f88725875c0b436499436b_451,451,2,½Â
436,06f88725875c0b436499436b_451,451,2,½Â
437,06f88725875c0b436499436b_451,451,2,½Â
438,06f88725875c0b436499436b_451,451,2,ÆÐ
439,06f88725875c0b436499436b_451,451,2,½Â
440,0712659f5e6376556b908478_451,451,0,ÆÐ
441,0712659f5e6376556b908478_451,451,0,½Â
442,0712659f5e6376556b908478_451,451,0,¹«
443,0712659f5e6376556b908478_451,451,0,¹«
444,0712659f5e6376556b908478_451,451,0,ÆÐ
445,0712659f5e6376556b908478_451,451,0,ÆÐ
446,0712659f5e6376556b908478_451,451,0,ÆÐ
447,0712659f5e6376556b908478_451,451,0,½Â
448,0712659f5e6376556b908478_451,451,0,ÆÐ
449,0712659f5e6376556b908478_451,451,0,ÆÐ
450,0712659f5e6376556b908478_451,451,0,½Â
451,0712659f5e6376556b908478_451,451,0,½Â
452,0712659f5e6376556b908478_451,451,0,½Â
453,0712659f5e6376556b908478_451,451,0,½Â
454,0712659f5e6376556b908478_451,451,0,½Â
455,0712659f5e6376556b908478_451,451,0,¹«
456,0712659f5e6376556b908478_451,451,0,ÆÐ
457,071dc3001cf98e8775fe3ff8_451,451,0,¹«
458,071dc3001cf98e8775fe3ff8_451,451,0,ÆÐ
459,071dc3001cf98e8775fe3ff8_451,451,0,ÆÐ
460,071dc3001cf98e8775fe3ff8_451,451,0,ÆÐ
461,071dc3001cf98e8775fe3ff8_451,451,0,½Â
462,071dc3001cf98e8775fe3ff8_451,451,0,½Â
463,071dc3001cf98e8775fe3ff8_451,451,0,ÆÐ
464,071dc3001cf98e8775fe3ff8_451,451,0,ÆÐ
465,071dc3001cf98e8775fe3ff8_451,451,0,¹«
466,071dc3001cf98e8775fe3ff8_451,451,0,ÆÐ
467,071dc3001cf98e8775fe3ff8_451,451,0,ÆÐ
468,071dc3001cf98e8775fe3ff8_451,451,0,¹«
469,071dc3001cf98e8775fe3ff8_451,451,0,¹«
470,071dc3001cf98e8775fe3ff8_451,451,0,ÆÐ
471,071dc3001cf98e8775fe3ff8_451,451,0,¹«
472,07ad04e7f55d7e204781b8e3_433,433,2,½Â
473,07ad04e7f55d7e204781b8e3_433,433,2,ÆÐ
474,07ad04e7f55d7e204781b8e3_433,433,2,½Â
475,07ad04e7f55d7e204781b8e3_433,433,2,½Â
476,07ad04e7f55d7e204781b8e3_433,433,2,ÆÐ
477,07ad04e7f55d7e204781b8e3_433,433,2,ÆÐ
478,07ad04e7f55d7e204781b8e3_433,433,2,½Â
479,07ad04e7f55d7e204781b8e3_433,433,2,ÆÐ
480,07ad04e7f55d7e204781b8e3_433,433,2,½Â
481,07ad04e7f55d7e204781b8e3_433,433,2,½Â
482,07c197eddcbda18bc67a473b_451,451,2,¹«
